iso3,indicator_code,indicator_name,year,value,source_url,retrieved_utc
VNM,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2016,6.4,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.AR.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
VNM,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2017,6.51,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.AR.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
VNM,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2018,6.65,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.AR.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
VNM,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2019,5.68,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.AR.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
VNM,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2020,5.56,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.AR.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
VNM,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2021,4.22,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.AR.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
VNM,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2022,3.71,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.AR.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
BRA,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2015,13.56,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
BRA,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2016,13.56,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
BRA,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2017,13.58,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
BRA,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2018,13.58,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
BRA,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2019,13.56,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
BRA,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2020,13.55,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
BRA,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2021,13.5,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
BRA,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2022,13.5,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
CAN,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2015,3.26,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
CAN,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2016,3.26,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
CAN,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2017,3.21,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
CAN,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2018,3.2,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
CAN,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2019,4.11,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
CAN,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2020,3.26,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
CAN,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2021,3.16,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
CAN,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2022,3.04,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
CHN,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2015,11.04,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
CHN,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2016,10.93,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
CHN,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2017,11.01,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
CHN,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2018,9.86,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
CHN,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2019,7.45,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
CHN,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2020,7.56,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
CHN,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2021,7.49,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
CHN,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2022,7.42,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
DEU,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2015,5.72,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
DEU,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2016,5.69,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
DEU,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2017,5.62,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
DEU,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2018,5.6,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
DEU,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2019,6.16,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
DEU,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2020,4.32,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
DEU,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2021,5.63,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
DEU,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2022,5.24,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
EUU,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2015,5.72,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
EUU,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2016,5.69,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
EUU,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2017,5.62,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
EUU,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2018,5.6,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
EUU,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2019,6.16,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
EUU,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2020,4.32,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
EUU,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2021,5.63,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
EUU,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2022,5.24,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
IDN,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2016,7.88,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
IDN,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2017,8.1,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
IDN,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2018,8.15,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
IDN,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2019,8.67,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
IDN,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2020,8.1,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
IDN,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2021,8.1,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
IDN,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2022,7.97,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
IND,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2015,13.16,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
IND,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2016,13.72,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
IND,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2017,13.75,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
IND,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2018,13.8,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
IND,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2019,15.53,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
IND,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2020,14.62,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
IND,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2021,14.85,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
IND,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2022,15.02,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
JPN,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2015,4.47,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
JPN,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2016,4.8,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
JPN,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2017,4.99,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
JPN,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2018,5.17,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
JPN,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2019,8.46,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
JPN,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2020,4.99,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
JPN,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2021,4.84,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
JPN,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2022,4.38,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
KOR,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2015,13.94,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
KOR,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2016,13.94,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
KOR,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2017,14.07,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
KOR,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2018,14.07,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
KOR,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, MFN, simple mean, all products (%)",2020,14.07,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/TM.TAX.MRCH.SM.FN.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
